Sat Mar 14 13:59:45 2015
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426342393,361,898.7860,444.50,2.51,2217984,47652,2153004,6.3110,419.6790,87.7400,60.2560,78.84,361,0
1426342402,363,920.8520,453.60,2.66,2230272,47916,2164932,6.3390,492.0990,95.9990,75.7110,79.45,363,0
1426342409,365,698.5920,522.60,3.07,2242560,48180,2176860,7.9470,360.4850,91.3690,50.2090,75.70,365,0
1426342421,367,1123.7640,392.10,85.63,2254848,48444,2188788,5.6750,357.9850,76.5350,51.6940,73.19,367,0
1426342429,369,842.1880,461.20,2.70,2267136,48708,2200716,6.8693,391.1320,83.5290,53.2340,73.23,369,0
1426342436,371,717.8700,516.60,3.03,2279424,48972,2212644,13.6700,396.9740,100.2640,55.2910,77.09,371,0
1426342444,373,707.9190,527.30,3.09,2291712,49236,2224572,9.5660,340.2230,90.2050,49.8890,77.94,373,0
1426342452,375,806.1230,485.70,2.85,2304000,49500,2236500,8.6190,465.4670,90.7200,59.8950,81.15,375,0
1426342459,377,725.0200,523.30,3.07,2316288,49764,2248428,7.6930,498.1290,91.4380,58.4440,80.50,377,0
1426342467,379,725.9910,525.70,3.08,2328576,50028,2260356,7.2080,379.2320,93.7910,54.4090,75.33,379,0
1426342474,381,751.3740,508.60,2.98,2340864,50292,2272284,7.6430,387.5500,99.4190,58.0520,79.97,381,0
1426342482,383,741.9730,515.80,3.02,2353152,50556,2284212,10.0830,355.2130,95.9210,52.2170,77.31,383,0
1426342490,385,759.5200,508.10,2.98,2365440,50820,2296140,9.2120,354.1600,98.1220,52.3170,79.48,385,0
1426342501,387,1109.0660,409.00,98.87,2377728,51084,2308068,7.4064,598.9290,97.3910,88.9340,77.88,387,0
1426342508,389,720.8830,542.40,3.18,2390016,51348,2319996,7.8610,409.0530,83.4670,53.7420,79.23,389,0
1426342517,391,805.5900,495.30,2.80,2402304,51612,2331924,12.2890,371.3420,94.9150,52.8870,76.75,391,0
1426342524,393,763.5680,516.90,2.93,2414592,51876,2343852,10.7090,418.4280,94.1620,55.9830,78.83,393,0
1426342532,395,750.6000,526.00,3.08,2426880,52140,2355780,11.3450,407.1360,104.2730,52.7180,76.38,395,0
1426342542,397,939.3130,490.50,93.75,2439168,52404,2367708,9.4026,358.6970,102.4710,49.8680,74.33,397,0
1426342552,399,986.2460,451.90,2.65,2451456,52668,2379636,10.4060,635.5700,100.6730,73.2400,83.26,399,0
1426342559,401,767.2730,522.50,2.96,2463744,52932,2391564,11.9940,406.9660,95.3260,56.8110,79.25,401,0
1426342567,403,770.8320,523.00,3.07,2476032,53196,2403492,13.9500,418.6830,105.1210,53.8680,78.86,403,0
1426342575,405,756.8140,535.70,3.14,2488320,53460,2415420,10.2020,442.8720,89.7950,56.8450,79.63,405,0
1426342585,407,953.1460,492.50,96.19,2500608,53724,2427348,12.3981,414.3640,93.0120,56.9950,78.97,407,0
1426342594,409,864.7190,498.50,2.82,2512896,53988,2439276,12.2380,471.9330,96.4870,65.4630,80.64,409,0
1426342602,411,787.1310,522.40,3.06,2525184,54252,2451204,12.3130,409.4970,104.5110,52.7770,77.91,411,0
1426342611,413,964.9690,474.80,2.78,2537472,54516,2463132,10.8840,620.1620,92.5600,74.4040,85.42,413,0
1426342622,415,1025.7830,451.60,2.65,2549760,54780,2475060,10.8850,494.3550,90.1990,56.5340,81.16,415,0
1426342631,417,894.9620,491.80,2.88,2562048,55044,2486988,10.3240,495.1390,87.7720,63.3310,78.56,417,0
1426342639,419,806.2180,519.40,2.95,2574336,55308,2498916,11.9270,459.8400,100.3840,58.7060,78.54,419,0
1426342647,421,808.1710,521.00,2.96,2586624,55572,2510844,12.4540,493.7560,93.4060,60.4720,81.42,421,0
1426342657,423,950.1800,468.70,2.75,2598912,55836,2522772,11.7590,405.5280,84.7830,53.6690,76.88,423,0
1426342668,425,1118.0530,419.00,2.46,2611200,56100,2534700,9.9790,617.7670,102.7250,73.6740,82.75,425,0
1426342679,427,1047.6540,465.10,2.73,2623488,56364,2546628,11.2170,562.3280,98.9650,70.1180,79.51,427,0
1426342688,429,902.3320,492.80,2.89,2635776,56628,2558556,13.7940,487.9300,101.0110,58.5000,79.42,429,0
1426342700,431,1176.5490,454.80,199.92,2648064,56892,2570484,9.7034,495.6810,88.8810,61.1260,81.16,431,0
1426342710,433,935.3890,508.40,2.98,2660352,57156,2582412,12.8170,597.4260,115.3120,65.1740,80.62,433,0
1426342718,435,832.9820,522.00,2.96,2672640,57420,2594340,14.0100,551.7640,101.4650,58.6220,81.43,435,0
1426342728,437,916.7300,495.90,2.91,2684928,57684,2606268,14.5030,517.6580,101.8820,66.6640,79.56,437,0
1426342736,439,847.3540,521.60,3.06,2697216,57948,2618196,11.5490,465.3380,107.6170,57.3190,78.29,439,0
1426342748,441,1151.1540,438.40,103.81,2709504,58212,2630124,10.7150,556.8300,108.8550,64.3840,79.46,441,0
1426342758,443,992.0280,473.30,2.78,2721792,58476,2642052,31.8300,592.3100,128.1720,77.2810,81.40,443,0
1426342767,445,848.8130,524.20,3.07,2734080,58740,2653980,23.4300,472.1170,106.7730,57.1260,80.18,445,0
1426342777,447,1014.9450,463.00,2.62,2746368,59004,2665908,27.0360,497.1510,114.3060,61.9530,78.23,447,0
1426342786,449,873.5670,520.00,3.05,2758656,59268,2677836,45.2700,364.6790,132.9810,56.6840,73.70,449,0
1426342796,451,994.2700,489.00,2.87,2770944,59532,2689764,52.7360,579.2150,145.8850,76.1780,80.29,451,0
1426342805,453,870.0340,521.10,2.96,2783232,59796,2701692,62.0590,437.3150,152.0140,60.4340,73.13,453,0
1426342814,455,918.0890,499.90,2.93,2795520,60060,2713620,46.2470,449.4690,140.1370,60.9300,73.80,455,0
1426342825,457,1085.9350,470.40,2.76,2807808,60324,2725548,46.2980,562.0870,136.0200,76.1380,76.70,457,0
1426342835,459,957.5320,489.30,2.87,2820096,60588,2737476,46.1246,424.9040,138.6250,55.4830,73.59,459,0
