Sat Mar 14 11:30:03 2015,,,,,,,,,,,,,,
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426333528,407,754.283,539.1,3.14,2479851,35409,2427348,7.87,309.903,82.469,48.044,81.03,407,0
1426333536,409,794.328,529.2,3.08,2492037,35583,2439276,6.8533,248.82,88.421,42.708,77.36,409,0
1426333545,411,899.94,487.3,2.83,2504223,35757,2451204,7.554,293.666,78.167,42.698,73.48,411,0
1426333554,413,831.853,511.9,2.98,2516409,35931,2463132,6.8641,293.965,73.081,43.541,80.05,413,0
1426333562,415,764.692,542.3,3.15,2528595,36105,2475060,8.414,352.302,79.337,43.466,83.42,415,0
1426333569,417,755.775,552.4,3.21,2540781,36279,2486988,7.834,320.309,84.021,48.106,80.79,417,0
1426333582,419,1191.856,409.8,97.47,2552967,36453,2498916,11.627,223.714,72.355,34.856,74.94,419,0
1426333591,421,932.294,475.3,2.76,2565153,36627,2510844,5.756,256.772,88.171,38.963,76.36,421,0
1426333599,423,783.699,539.5,3.14,2577339,36801,2522772,8.452,286.649,89.227,41.388,83.4,423,0
1426333607,425,775.754,548.4,3.19,2589525,36975,2534700,8.141,312.697,96.967,45.473,80.42,425,0
1426333615,427,762.523,561,3.26,2601711,37149,2546628,8.818,357.42,91.59,44.269,80.09,427,0
1426333627,429,1176.787,493.4,60.51,2613897,37323,2558556,5.9967,314.071,85.304,40.362,79.42,429,0
1426333635,431,786.199,548,3.19,2626083,37497,2570484,8.764,303.265,81.369,43.724,82.09,431,0
1426333643,433,795.707,544.1,3.16,2638269,37671,2582412,8.372,329.586,102.721,49.764,80.44,433,0
1426333651,435,772.413,564,3.28,2650455,37845,2594340,7.343,320.74,73.093,44.654,83.56,435,0
1426333661,437,1030.865,451.7,2.63,2662641,38019,2606268,9.8404,292.25,77.044,41.744,76.76,437,0
1426333672,439,1027.337,451.4,2.63,2674827,38193,2618196,10.607,266.233,81.456,39.778,75.97,439,0
1426333680,441,803.067,549.3,3.19,2687013,38367,2630124,7.354,349.178,83.761,47.479,83.99,441,0
1426333688,443,808.742,547.8,3.18,2699199,38541,2642052,12.845,340.148,103.65,51.685,78.53,443,0
1426333696,445,798.456,557.1,3.24,2711385,38715,2653980,22.398,339.396,109.673,43.864,79.91,445,0
1426333708,447,1138.835,479.5,2.79,2723571,38889,2665908,12.3231,331.422,92.682,46.83,75.39,447,0
1426333716,449,814.131,551.3,3.21,2735757,39063,2677836,51.4,346.622,130.347,54.782,73.3,449,0
1426333725,451,824.031,547.5,3.18,2747943,39237,2689764,54.53,393.263,131.81,54.335,70.82,451,0
1426333735,453,982.438,513.6,2.99,2760129,39411,2701692,48.4708,384.708,122.711,51.427,76.53,453,0
1426333743,455,815.137,558.4,3.25,2772315,39585,2713620,46.165,450.97,130.114,57.654,73.78,455,0
1426333752,457,870.703,531.7,3.09,2784501,39759,2725548,48.199,394.82,130.818,58.025,71.55,457,0
1426333760,459,817.856,562,3.27,2796687,39933,2737476,49.896,421.514,131.076,56.439,74.71,459,0
1426333769,461,836.374,551,3.2,2808873,40107,2749404,53.239,438.234,131.769,55.56,77.48,461,0
1426333777,463,829.056,558,3.25,2821059,40281,2761332,46.828,467.907,131.129,56.02,79.01,463,0
1426333785,465,821.11,567.1,3.3,2833245,40455,2773260,45.239,434.133,130.454,55.9,76.02,465,0
1426333794,467,837.078,558.2,3.25,2845431,40629,2785188,53.523,443.426,132.771,57.026,75.8,467,0
1426333803,469,848.532,552.8,3.21,2857617,40803,2797116,57.122,454.184,137.356,62.778,77.51,469,0
1426333812,471,946.054,508.1,2.96,2869803,40977,2809044,46.858,409.929,126.556,56.232,72.61,471,0
1426333823,473,1090.957,485.6,2.82,2881989,41151,2820972,29.5471,413.806,111.481,49.758,77.78,473,0
1426333834,475,1050.882,506.8,2.95,2894175,41325,2832900,43.4118,442.564,128.605,56.67,80.51,475,0
1426333843,477,878.223,542.7,3.16,2906361,41499,2844828,59.577,427.552,148.324,64.971,63.23,477,0
1426333852,479,869.175,550.9,3.2,2918547,41673,2856756,56.219,486.049,137.184,57.107,78.35,479,0
1426333862,481,1006.77,496.7,2.89,2930733,41847,2868684,32.0016,426.126,110.354,52.997,78.46,481,0
1426333872,483,951.675,517.9,3.01,2942919,42021,2880612,39.2959,413.521,128.859,59.191,71.1,483,0
1426333881,485,892.135,543.3,3.16,2955105,42195,2892540,62.869,465.714,145.752,63.87,71.94,485,0
1426333890,487,891.737,546.4,3.18,2967291,42369,2904468,62.961,436.906,146.014,62.067,66.33,487,0
1426333902,489,1151.81,471.5,2.74,2979477,42543,2916396,27.1535,397.117,109.594,53.188,75.13,489,0
1426333913,491,1148.804,493.2,99.18,2991663,42717,2928324,34.9446,404.42,128.729,59.666,72.75,491,0
1426333923,493,906.267,543.7,3.16,3003849,42891,2940252,59.089,467.34,147.91,64.963,71.3,493,0
1426333933,495,1065.04,518.1,3.01,3016035,43065,2952180,52.3921,449.211,137.389,60.872,73.27,495,0
1426333946,497,1213.105,490.4,2.85,3028221,43239,2964108,40.1899,417.099,123.837,52.819,76.14,497,0
1426333955,499,898.269,555.4,3.23,3040407,43413,2976036,53.952,487.778,142.431,61.807,78.84,499,0
